iteration,z_norm,PSNR_obs,RelMSE_obs,MSE_obs,PSNR_holdout,RelMSE_holdout,MSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,subject,sampling_ratio,objective,lambda_shape,lambda_z,loss_L_signal,loss_L_directional,loss_L_angular,loss_L_z,loss_L_total
500,0.24346406757831573,-20.852301840232492,36.96510889366458,121.68307723389232,-15.61086548010781,9.362536067357079,36.39875658560669,0.1789180530286936,0.00031644768779983415,0.0004387239888472042,0.00032810059349117776,0.0007449844452916944,0.00012856783718186117,63,45,121618,0.5,combined,10.0,0.01,2.8367257118225098,8.113536834716797,0.04711846262216568,0.059436049312353134,31.204570770263672
1000,0.3909067213535309,-17.965034877174084,19.01364117238102,62.58978903408256,-11.779966802138906,3.8752848984794093,15.065955495907392,0.18246424783134926,0.00032671835592414225,0.00045210757728899703,0.0003382948587687532,0.000762494901986701,0.00020444843049011966,63,45,121618,0.5,combined,10.0,0.01,1.13241708278656,5.017728805541992,0.04710710793733597,0.15251129865646362,12.458109855651855
0,0.0,-28.06488409583863,194.55850276164765,640.4546889381293,-22.296576862951593,43.648029486668385,169.69056132833728,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,121618,0.5,combined,10.0,0.1,,,,,
10,0.02153928205370903,-27.01407611273696,152.74584914204746,502.8142893282202,-21.390945203205863,35.43247391355608,137.75092388716976,0.1749773493958115,0.0003097225990149278,0.0004219426261771161,0.0003236386902300713,0.0007296874457153435,1.1011202004330274e-05,63,45,121618,0.5,combined,10.0,0.1,6.623875617980957,6.091232776641846,0.044408369809389114,0.00040044030174613,51.032283782958984
50,0.06614170968532562,-25.083789013372208,97.93562680200431,322.38802472837864,-19.550188104818996,23.191335900863702,90.16101879635997,0.17565796454833715,0.000310727911147621,0.0004247747542810439,0.00032421669209110014,0.0007319821779120491,3.6828165619632524e-05,63,45,121618,0.5,combined,10.0,0.1,1.3533488512039185,10.613113403320312,0.044829387217760086,0.004332030192017555,14.887267112731934
100,0.10713634639978409,-24.088128385149957,77.8708014311538,256.3379096777445,-18.01947000652308,16.30249052199105,63.379236136456214,0.1763639039171817,0.0003117931581435665,0.0004279232838688205,0.0003247826010858304,0.0007346500124071411,6.0492409796278945e-05,63,45,121618,0.5,combined,10.0,0.1,1.6376628875732422,13.580909729003906,0.04821285605430603,0.011365480720996857,18.015426635742188
200,0.16075938940048218,-22.733701028345127,57.00748855227492,187.6593046803009,-16.862845041747164,12.490834666592415,48.560651442029325,0.17727615085285062,0.0003132429609746444,0.00043212187818418904,0.00032554652917935015,0.0007382993470397773,8.803281054206886e-05,63,45,121618,0.5,combined,10.0,0.1,21.32465362548828,14.636853218078613,0.04651167243719101,0.025768321007490158,67.83890533447266
500,0.24345232546329498,-20.852350732819414,36.96552504676998,121.68444714167785,-15.610960105394188,9.362740063112277,36.39954966045143,0.17891795363574228,0.0003164475172178938,0.00043872363545863474,0.00032810043560778466,0.0007449840801405618,0.00012856555036015602,63,45,121618,0.5,combined,10.0,0.1,2.836732864379883,8.113574028015137,0.04711843281984329,0.059430334717035294,31.209997177124023
1000,0.39086318016052246,-17.9652295056158,19.014493285043972,62.592594049246344,-11.780554745554973,3.8758095660886784,15.067995247579455,0.182463794761476,0.0003267175200827957,0.0004521063472828801,0.00033829396922445583,0.0007624932872885345,0.00020444109684823023,63,45,121618,0.5,combined,10.0,0.1,1.1324069499969482,5.0178656578063965,0.047106970101594925,0.15247733891010284,12.471721649169922
0,0.0,-27.558568981992554,504.65425250212087,569.9764317794567,-23.318394741191945,170.5092175678996,214.70367300677196,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,63,45,116726,0.5,combined,10.0,0.001,,,,,
10,0.020451344549655914,-27.50560996416253,498.5377340817426,563.0681944528608,-23.30040649254569,169.80443795905603,213.8162208629092,0.1565186575829396,0.0003754074656499195,0.00046863712674401024,0.0003879366476185838,0.0008151876878710839,8.793260396979275e-06,63,45,116726,0.5,combined,10.0,0.001,577.2783203125,867.8290405273438,0.03761791065335274,0.00035068453871645033,614.896240234375
50,0.05942513048648834,-27.453626916153837,492.60603781383656,556.3687025603073,-23.27321246953791,168.74450305383277,212.4815603645177,0.15620798130243504,0.0003746407993749992,0.0004674575746428935,0.00038725703781454935,0.0008141277320290022,2.7774074889840415e-05,63,45,116726,0.5,combined,10.0,0.001,895.7957763671875,6738.99609375,0.04710857570171356,0.003455754369497299,942.9043579101562
100,0.07777252793312073,-27.368316011915773,483.02392230421253,545.5462830919383,-23.25178770179756,167.9140967303993,211.43592019167357,0.155928794315731,0.0003742341052172395,0.0004660570639272545,0.0003871259973576356,0.0008130171747929026,3.413347422259296e-05,63,45,116726,0.5,combined,10.0,0.001,1.3909001350402832,12.62059497833252,0.0375705361366272,0.005994075909256935,15.299901962280273
200,0.14984971284866333,-27.295977950866476,475.0450905026875,536.5346755260583,-23.18749486463013,165.44661036657564,208.32888355773855,0.15526951900516045,0.000373530238689306,0.00046274935534668153,0.0003870819974290494,0.0008106037719243,5.715777696120396e-05,63,45,116726,0.5,combined,10.0,0.001,1.1195154190063477,13.272591590881348,0.03690946102142334,0.022170141339302063,12.314687728881836
500,0.3900306820869446,-26.867054326343727,430.37047715212566,486.0774038743682,-23.2092438692939,166.27722743841636,209.37478910308135,0.15336543955174262,0.0003732805354845919,0.0004567727251699935,0.00038825457913462436,0.0008097038728471185,0.00012754806829133914,63,45,116726,0.5,combined,10.0,0.001,2087.388916015625,23831.45703125,0.035303156822919846,0.15179495513439178,2122.6923828125
1000,0.5740575790405273,-26.68161699368561,412.3810863627716,465.7594758649155,-23.297394921792645,169.6867296214145,213.66800358295424,0.1528714605442611,0.00037369460106727206,0.00045547576162223853,0.0003893796977350998,0.0008102801689877072,0.00015271049869156303,63,45,116726,0.5,combined,10.0,0.001,5.070713996887207,36.78578567504883,0.04832349345088005,0.3291953206062317,53.394535064697266
0,0.0,-27.558568981992554,504.65425250212087,569.9764317794567,-23.318394741191945,170.5092175678996,214.70367300677196,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,63,45,116726,0.5,combined,10.0,0.01,,,,,
10,0.020451338961720467,-27.50561022739619,498.5377642990079,563.0682285814329,-23.300406614848317,169.8044427409562,213.8162268842349,0.15651865753283703,0.00037540746578691654,0.00046863712707398197,0.000387936647726722,0.0008151876884703029,8.793260617189051e-06,63,45,116726,0.5,combined,10.0,0.01,577.2785034179688,867.8295288085938,0.03761791065335274,0.0003506843058858067,614.8964233398438
50,0.05942505598068237,-27.453626510410054,492.605991791647,556.3686505810299,-23.27321195712134,168.74448314396102,212.48153529418627,0.1562079816068198,0.00037464079852183864,0.0004674575752423023,0.0003872570369583934,0.0008141277308411774,2.777405009247285e-05,63,45,116726,0.5,combined,10.0,0.01,895.7957153320312,6738.9951171875,0.04710857570171356,0.0034557459875941277,942.9043579101562
100,0.07777228951454163,-27.36831660103993,483.0239878268222,545.54635709576,-23.25178858319307,167.91413080836983,211.43596310234753,0.1559287960310766,0.0003742341083582378,0.0004660570715831013,0.00038712599988731063,0.0008130171804525592,3.413339055692647e-05,63,45,116726,0.5,combined,10.0,0.01,1.3909000158309937,12.620594024658203,0.037570539861917496,0.005994040053337812,15.299957275390625
200,0.14984896779060364,-27.29597805916837,475.0451023490926,536.5346889058558,-23.18749454794748,165.4465983023955,208.3288683666314,0.1552695251964294,0.0003735302454518797,0.000462749381386284,0.0003870819994905985,0.0008106037840453823,5.715752264997343e-05,63,45,116726,0.5,combined,10.0,0.01,1.1195147037506104,13.27258014678955,0.03690946102142334,0.022169925272464752,12.314879417419434
500,0.39002564549446106,-26.867062347550462,430.3712720260879,486.07830163639534,-23.20924448614609,166.2772510556815,209.37481884172917,0.15336546572504947,0.0003732805141745436,0.00045677278858240384,0.00038825453275402046,0.0008097038294976672,0.0001275470570627315,63,45,116726,0.5,combined,10.0,0.01,2087.392822265625,23831.447265625,0.03530316427350044,0.15179108083248138,2122.697509765625
1000,0.5740412473678589,-26.681619950076573,412.3813670847661,465.7597929234164,-23.29737889818648,169.68610355121922,213.66721524099597,0.15287152051901906,0.0003736945300402343,0.00045547585902509086,0.00038937957258463495,0.0008102800105754702,0.00015270837959842975,63,45,116726,0.5,combined,10.0,0.01,5.070670127868652,36.78527069091797,0.048323504626750946,0.32917672395706177,53.39746856689453
0,0.0,-27.558568981992554,504.65425250212087,569.9764317794567,-23.318394741191945,170.5092175678996,214.70367300677196,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,63,45,116726,0.5,combined,10.0,0.1,,,,,
10,0.0204512607306242,-27.50560983054561,498.53771874351486,563.0681771292609,-23.30040648447085,169.8044376433386,213.81622046536063,0.15651865757032954,0.00037540746906770484,0.00046863713057926967,0.00038793665098665723,0.000815187693537639,8.793231895328686e-06,63,45,116726,0.5,combined,10.0,0.1,577.2784423828125,867.8291625976562,0.03761791065335274,0.0003506816574372351,614.8964233398438
50,0.05942440778017044,-27.45362768036674,492.60612449601604,556.3688004625822,-23.273213606549774,168.74454723227265,212.4816159936118,0.1562079845702316,0.0003746408020349662,0.00046745758375698747,0.0003872570391083447,0.0008141277338233984,2.7773847855830696e-05,63,45,116726,0.5,combined,10.0,0.1,895.7943115234375,6738.9833984375,0.04710857570171356,0.0034556719474494457,942.9032592773438
100,0.07777006179094315,-27.368319376649684,483.0242965313022,545.5467057587844,-23.25178972883753,167.9141751031806,211.43601887797482,0.15592881410259263,0.00037423414125918315,0.00046605713936025524,0.0003871260266465029,0.0008130172320194881,3.413251955211203e-05,63,45,116726,0.5,combined,10.0,0.1,1.3908978700637817,12.62057876586914,0.037570539861917496,0.005993700120598078,15.300472259521484
200,0.149841770529747,-27.296001330772018,475.0476478778564,536.5375639265152,-23.187497552823206,165.4467127746395,208.32901250905135,0.15526958672999805,0.0003735303391031998,0.000462749643300868,0.0003870820527965556,0.0008106039458718563,5.715508765363202e-05,63,45,116726,0.5,combined,10.0,0.1,1.119505763053894,13.27245807647705,0.03690946474671364,0.022167803719639778,12.316777229309082
500,0.3899754583835602,-26.86710710945873,430.3757078039944,486.08331157904564,-23.209211786269783,166.2759990883415,209.3732423757163,0.15336574193877442,0.00037328029283188117,0.0004567734325272885,0.0003882540612047346,0.0008097033739687638,0.00012753679981847104,63,45,116726,0.5,combined,10.0,0.1,2087.44140625,23831.4609375,0.03530323505401611,0.15175217390060425,2122.759765625
1000,0.5739168524742126,-26.68170115869819,412.3890782662116,465.7685022361058,-23.297331756068992,169.68426163999388,213.66489592294926,0.1528717119110356,0.00037369438701894065,0.0004554760573487046,0.0003893792145712964,0.0008102796971292166,0.000152699444374361,63,45,116726,0.5,combined,10.0,0.1,5.070324897766113,36.78165054321289,0.04832359030842781,0.32903429865837097,53.426815032958984
