iteration,z_norm,PSNR_obs,RelMSE_obs,MSE_obs,PSNR_holdout,RelMSE_holdout,MSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,subject,sampling_ratio,objective,lambda_shape,lambda_z,loss_L_signal,loss_L_directional,loss_L_angular,loss_L_z,loss_L_total
0,0.0,-28.887898736794053,714.9637664984225,774.0871776937072,-23.3204300004543,172.83877754872324,214.80431440679732,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,40,68,116726,0.25,angular,0.0,0.0,,,,,
10,0.03189220651984215,-28.87680643125948,713.1400091789594,772.1126060827072,-23.308797991079985,172.37647089127955,214.2297589395215,0.15638155848028415,0.0003755093678519969,0.0004679648372108957,0.0003882202786458601,0.0008148050291410015,1.2824124495825912e-05,40,68,116726,0.25,angular,0.0,0.0,848.5535278320312,736.4287719726562,0.03668016940355301,0.0008480432443320751,0.03668016940355301
50,0.1534733921289444,-28.87774232026827,713.2937048492,772.2790115051569,-23.310303927855113,172.436253616919,214.304057008372,0.1555433454697425,0.0003751226411333566,0.00046432048068399527,0.00038852529738276796,0.0008124514469171474,5.606845832792465e-05,40,68,116726,0.25,angular,0.0,0.0,1070.62109375,6261.19287109375,0.03981505334377289,0.022649794816970825,0.03981505334377289
100,0.24772366881370544,-28.679235450786816,681.4244373334411,737.7743379784685,-23.468884109692997,178.84903322764302,222.27386995926,0.15512917290896802,0.0003752174917693863,0.00046299472528477564,0.0003888822788389091,0.0008118359397174459,8.117169376256472e-05,40,68,116726,0.25,angular,0.0,0.0,1.7974289655685425,11.961880683898926,0.03586040809750557,0.06076508015394211,0.03586040809750557
200,0.37574347853660583,-28.64385675680306,675.8959355270648,731.7886607166238,-23.493522353687823,179.8665569239851,223.5384500672963,0.15507844608594354,0.00037589580467577605,0.0004629558930752085,0.00038983678898907775,0.000812229693362989,0.00010528961447786584,40,68,116726,0.25,angular,0.0,0.0,1.2609392404556274,11.028353691101074,0.035703882575035095,0.1408126950263977,0.035703882575035095
500,0.6611531376838684,-28.31513233210904,626.6245307086341,678.4427927383094,-23.33022480835122,173.2290272954035,215.28931742794776,0.15561700706796427,0.00037591105065558735,0.0004641293980807041,0.0003900014265177002,0.0008116941156534458,0.00011964737478628598,40,68,116726,0.25,angular,0.0,0.0,2886.48095703125,25616.017578125,0.03411015868186951,0.43637707829475403,0.03411015868186951
1000,1.089849829673767,-27.78872440940401,555.0940856646126,600.997189313561,-23.19476036361648,167.9090955537536,208.67769758972062,0.15601936532588637,0.00037448592998743675,0.00046478599771492945,0.00038868459057500565,0.0008094650428810288,0.00013218363555533546,40,68,116726,0.25,angular,0.0,0.0,5.349001407623291,30.9115047454834,0.04090651869773865,1.1857870817184448,0.04090651869773865
0,0.0,-27.558568981992554,504.65425250212087,569.9764317794567,-23.318394741191945,170.5092175678996,214.70367300677196,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,63,45,116726,0.5,angular,0.0,0.0,,,,,
10,0.033469587564468384,-27.547267241594678,503.34268698866686,568.4950979202907,-23.307812590604584,170.09425541565116,214.18115639730442,0.15636400959863478,0.0003754906694856842,0.0004678809159669551,0.0003882157885164703,0.0008147548947260335,1.3589405323463713e-05,63,45,116726,0.5,angular,0.0,0.0,597.49169921875,858.21826171875,0.03748041391372681,0.0009312554029747844,0.03748041391372681
50,0.1552702635526657,-27.546678133617494,503.27441463104606,568.4179884248432,-23.320108809678285,170.57652723254822,214.78842873103744,0.15553761645506012,0.0003751661292730562,0.00046427701996406754,0.00038858753654909446,0.0008125015843177042,5.732706812918568e-05,63,45,116726,0.5,angular,0.0,0.0,842.403076171875,6206.63916015625,0.0463944673538208,0.02317313477396965,0.0463944673538208
